11800.000000  847.457627  0.000000 
11802.035864  847.311440  0.000000 
11804.071727  847.165303  0.000000 
11806.107591  847.019216  0.000000 
11808.143454  846.873180  0.000000 
11810.179318  846.727194  0.000000 
11812.215181  846.581259  0.000000 
11814.251045  846.435374  0.000000 
11816.286908  846.289539  0.000000 
11818.322772  846.143754  0.000000 
11820.358635  845.998020  0.000000 
11822.394499  845.852336  0.000000 
11824.430362  845.706702  0.000000 
11826.466226  845.561118  0.000000 
11828.502089  845.415584  0.000000 
11830.537953  845.270100  0.000000 
11832.573816  845.124666  0.000000 
11834.609680  844.979283  0.000000 
11836.645543  844.833949  0.000000 
11838.681407  844.688666  0.000000 
11840.717271  844.543432  0.001353 
11842.753134  844.398248  0.001371 
11844.788998  844.253114  0.001390 
11846.824861  844.108030  0.001410 
11848.860725  843.962996  0.001429 
11850.896588  843.818012  0.001450 
11852.932452  843.673078  0.001470 
11854.968315  843.528193  0.001491 
11857.004179  843.383358  0.001513 
11859.040042  843.238573  0.001535 
11861.075906  843.093837  0.001557 
11863.111769  842.949151  0.001580 
11865.147633  842.804515  0.001604 
11867.183496  842.659929  0.001628 
11869.219360  842.515392  0.001652 
11871.255223  842.370904  0.001678 
11873.291087  842.226467  0.001704 
11875.326950  842.082078  0.001730 
11877.362814  841.937740  0.001757 
11879.398677  841.793450  0.001785 
11881.434541  841.649210  0.001813 
11883.470405  841.505020  0.001843 
11885.506268  841.360879  0.001873 
11887.542132  841.216787  0.001903 
11889.577995  841.072745  0.001935 
11891.613859  840.928752  0.001968 
11893.649722  840.784808  0.002001 
11895.685586  840.640914  0.002035 
11897.721449  840.497069  0.002071 
11899.757313  840.353273  0.002107 
11901.793176  840.209526  0.002144 
11903.829040  840.065828  0.002183 
11905.864903  839.922180  0.002223 
11907.900767  839.778580  0.002264 
11909.936630  839.635030  0.002306 
11911.972494  839.491529  0.002350 
11914.008357  839.348077  0.002395 
11916.044221  839.204674  0.002442 
11918.080084  839.061319  0.002491 
11920.115948  838.918014  0.002541 
11922.151812  838.774758  0.002593 
11924.187675  838.631551  0.002647 
11926.223539  838.488392  0.002703 
11928.259402  838.345283  0.002762 
11930.295266  838.202222  0.002823 
11932.331129  838.059210  0.002887 
11934.366993  837.916247  0.002954 
11936.402856  837.773333  0.003024 
11938.438720  837.630467  0.003098 
11940.474583  837.487650  0.003175 
11942.510447  837.344882  0.003257 
11944.546310  837.202162  0.003344 
11946.582174  837.059492  0.003437 
11948.618037  836.916869  0.003535 
11950.653901  836.774296  0.003641 
11952.689764  836.631771  0.003756 
11954.725628  836.489294  0.003881 
11956.761491  836.346866  0.004019 
11958.797355  836.204486  0.004171 
11960.833219  836.062155  0.004344 
11962.869082  835.919873  0.004541 
11964.904946  835.777638  0.004773 
11966.940809  835.635453  0.005052 
11968.976673  835.493315  0.005400 
11971.012536  835.351226  0.005850 
11973.048400  835.209185  0.006461 
11975.084263  835.067193  0.007332 
11977.120127  834.925249  0.008616 
11979.155990  834.783353  0.010428 
11981.191854  834.641505  0.012305 
11983.227717  834.499705  0.012194 
11985.263581  834.357954  0.008763 
11987.299444  834.216251  0.005717 
11989.335308  834.074596  0.006850 
11991.371171  833.932989  0.011134 
11993.407035  833.791430  0.016800 
11995.442898  833.649919  0.022617 
11997.478762  833.508456  0.024674 
11999.514625  833.367041  0.020068 
12001.550489  833.225674  0.014262 
12003.586353  833.084355  0.012217 
12005.622216  832.943085  0.010485 
12007.658080  832.801861  0.005686 
12009.693943  832.660686  0.003026 
12011.729807  832.519559  0.008270 
12013.765670  832.378479  0.018199 
12015.801534  832.237448  0.026565 
12017.837397  832.096464  0.029686 
12019.873261  831.955528  0.030907 
12021.909124  831.814639  0.037904 
12023.944988  831.673798  0.048886 
12025.980851  831.533005  0.052977 
12028.016715  831.392260  0.047322 
12030.052578  831.251562  0.039439 
12032.088442  831.110912  0.037431 
12034.124305  830.970310  0.047009 
12036.160169  830.829755  0.067690 
12038.196032  830.689247  0.089548 
12040.231896  830.548787  0.100724 
12042.267760  830.408375  0.098626 
12044.303623  830.268010  0.088316 
12046.339487  830.127692  0.079058 
12048.375350  829.987422  0.076802 
12050.411214  829.847200  0.077997 
12052.447077  829.707024  0.072278 
12054.482941  829.566896  0.057035 
12056.518804  829.426816  0.059389 
12058.554668  829.286782  0.096063 
12060.590531  829.146796  0.138290 
12062.626395  829.006857  0.150738 
12064.662258  828.866966  0.127418 
12066.698122  828.727121  0.090030 
12068.733985  828.587324  0.072978 
12070.769849  828.447574  0.086399 
12072.805712  828.307871  0.108926 
12074.841576  828.168215  0.131581 
12076.877439  828.028607  0.157884 
12078.913303  827.889045  0.180211 
12080.949167  827.749530  0.178693 
12082.985030  827.610063  0.164003 
12085.020894  827.470642  0.170254 
12087.056757  827.331269  0.191058 
12089.092621  827.191942  0.207690 
12091.128484  827.052662  0.218151 
12093.164348  826.913429  0.205472 
12095.200211  826.774243  0.161635 
12097.236075  826.635104  0.114911 
12099.271938  826.496012  0.087512 
12101.307802  826.356966  0.081458 
12103.343665  826.217967  0.091963 
12105.379529  826.079015  0.110727 
12107.415392  825.940110  0.123682 
12109.451256  825.801251  0.120439 
12111.487119  825.662439  0.107089 
12113.522983  825.523674  0.086339 
12115.558846  825.384956  0.059768 
12117.594710  825.246284  0.029484 
12119.630573  825.107658  0.000322 
12121.666437  824.969079  -0.008342 
12123.702301  824.830547  0.016142 
12125.738164  824.692061  0.053387 
12127.774028  824.553622  0.064799 
12129.809891  824.415229  0.043072 
12131.845755  824.276883  0.014856 
12133.881618  824.138583  -0.006127 
12135.917482  824.000329  -0.014631 
12137.953345  823.862122  -0.006041 
12139.989209  823.723961  -0.004090 
12142.025072  823.585847  -0.035660 
12144.060936  823.447779  -0.089765 
12146.096799  823.309757  -0.119674 
12148.132663  823.171781  -0.106468 
12150.168526  823.033852  -0.080370 
12152.204390  822.895968  -0.065347 
12154.240253  822.758131  -0.055386 
12156.276117  822.620341  -0.046726 
12158.311980  822.482596  -0.056372 
12160.347844  822.344897  -0.085581 
12162.383708  822.207245  -0.111965 
12164.419571  822.069639  -0.108900 
12166.455435  821.932078  -0.073083 
12168.491298  821.794564  -0.037386 
12170.527162  821.657096  -0.026516 
12172.563025  821.519673  -0.031771 
12174.598889  821.382297  -0.044880 
12176.634752  821.244967  -0.072048 
12178.670616  821.107682  -0.102044 
12180.706479  820.970443  -0.100817 
12182.742343  820.833251  -0.060356 
12184.778206  820.696104  -0.015648 
12186.814070  820.559003  0.006741 
12188.849933  820.421947  0.010507 
12190.885797  820.284938  0.008018 
12192.921660  820.147974  0.007130 
12194.957524  820.011056  0.009325 
12196.993387  819.874184  0.014785 
12199.029251  819.737357  0.022982 
12201.065115  819.600576  0.032189 
12203.100978  819.463841  0.043655 
12205.136842  819.327151  0.057655 
12207.172705  819.190507  0.075214 
12209.208569  819.053909  0.098812 
12211.244432  818.917356  0.124867 
12213.280296  818.780848  0.145648 
12215.316159  818.644386  0.156467 
12217.352023  818.507970  0.164128 
12219.387886  818.371599  0.177338 
12221.423750  818.235273  0.194554 
12223.459613  818.098993  0.214689 
12225.495477  817.962758  0.239702 
12227.531340  817.826569  0.268088 
12229.567204  817.690425  0.297294 
12231.603067  817.554326  0.324510 
12233.638931  817.418272  0.348429 
12235.674794  817.282264  0.373952 
12237.710658  817.146301  0.405390 
12239.746521  817.010384  0.440016 
12241.782385  816.874511  0.475264 
12243.818249  816.738684  0.513136 
12245.854112  816.602902  0.554916 
12247.889976  816.467165  0.598734 
12249.925839  816.331473  0.643875 
12251.961703  816.195826  0.687946 
12253.997566  816.060224  0.724280 
12256.033430  815.924667  0.749723 
12258.069293  815.789156  0.766130 
12260.105157  815.653689  0.774660 
12262.141020  815.518267  0.778845 
12264.176884  815.382891  0.784060 
12266.212747  815.247559  0.787643 
12268.248611  815.112272  0.786095 
12270.284474  814.977030  0.786467 
12272.320338  814.841833  0.797939 
12274.356201  814.706681  0.822829 
12276.392065  814.571573  0.859279 
12278.427928  814.436511  0.906508 
12280.463792  814.301493  0.959912 
12282.499656  814.166520  1.000000 
12284.535519  814.031592  0.999440 
12286.571383  813.896708  0.950277 
12288.607246  813.761869  0.872665 
12290.643110  813.627075  0.781880 
12292.678973  813.492325  0.669483 
12294.714837  813.357620  0.521384 
12296.750700  813.222960  0.349573 
12298.786564  813.088344  0.204910 
12300.822427  812.953773  0.126558 
12302.858291  812.819246  0.105392 
12304.894154  812.684764  0.115655 
12306.930018  812.550326  0.136281 
12308.965881  812.415933  0.139156 
12311.001745  812.281584  0.104205 
12313.037608  812.147280  0.047080 
12315.073472  812.013020  -0.006374 
12317.109335  811.878804  -0.051199 
12319.145199  811.744633  -0.088700 
12321.181062  811.610506  -0.132282 
12323.216926  811.476424  -0.202233 
12325.252790  811.342385  -0.281385 
12327.288653  811.208392  -0.343980 
12329.324517  811.074442  -0.402599 
12331.360380  810.940536  -0.464487 
12333.396244  810.806675  -0.492671 
12335.432107  810.672858  -0.462335 
12337.467971  810.539085  -0.412074 
12339.503834  810.405356  -0.401365 
12341.539698  810.271672  -0.446049 
12343.575561  810.138031  -0.509711 
12345.611425  810.004434  -0.546933 
12347.647288  809.870882  -0.536801 
12349.683152  809.737374  -0.492433 
12351.719015  809.603909  -0.448617 
12353.754879  809.470489  -0.418524 
12355.790742  809.337112  -0.386802 
12357.826606  809.203780  -0.341541 
12359.862469  809.070491  -0.282138 
12361.898333  808.937247  -0.215763 
12363.934197  808.804046  -0.157011 
12365.970060  808.670889  -0.112104 
12368.005924  808.537776  -0.075141 
12370.041787  808.404706  -0.047310 
12372.077651  808.271681  -0.035435 
12374.113514  808.138699  -0.039978 
12376.149378  808.005761  -0.054402 
12378.185241  807.872867  -0.062365 
12380.221105  807.740017  -0.049077 
12382.256968  807.607210  -0.016454 
12384.292832  807.474447  0.018846 
12386.328695  807.341727  0.040676 
12388.364559  807.209051  0.052682 
12390.400422  807.076419  0.067288 
12392.436286  806.943830  0.084984 
12394.472149  806.811285  0.097355 
12396.508013  806.678783  0.099841 
12398.543876  806.546325  0.096754 
12400.579740  806.413910  0.090964 
12402.615604  806.281539  0.079079 
12404.651467  806.149212  0.064101 
12406.687331  806.016927  0.056783 
12408.723194  805.884686  0.059756 
12410.759058  805.752489  0.065518 
12412.794921  805.620335  0.067680 
12414.830785  805.488224  0.064525 
12416.866648  805.356157  0.056127 
12418.902512  805.224132  0.042458 
12420.938375  805.092151  0.023290 
12422.974239  804.960214  -0.001276 
12425.010102  804.828319  -0.030416 
12427.045966  804.696468  -0.062302 
12429.081829  804.564660  -0.094050 
12431.117693  804.432896  -0.122558 
12433.153556  804.301174  -0.146148 
12435.189420  804.169495  -0.165537 
12437.225283  804.037860  -0.183045 
12439.261147  803.906268  -0.200916 
12441.297010  803.774718  -0.220436 
12443.332874  803.643212  -0.242086 
12445.368738  803.511749  -0.265666 
12447.404601  803.380329  -0.290098 
12449.440465  803.248952  -0.313656 
12451.476328  803.117617  -0.334738 
12453.512192  802.986326  -0.352439 
12455.548055  802.855078  -0.366557 
12457.583919  802.723872  -0.377364 
12459.619782  802.592709  -0.385395 
12461.655646  802.461590  -0.391224 
12463.691509  802.330513  -0.395207 
12465.727373  802.199479  -0.397430 
12467.763236  802.068487  -0.398011 
12469.799100  801.937539  -0.397401 
12471.834963  801.806633  -0.396268 
12473.870827  801.675770  -0.395005 
12475.906690  801.544950  -0.393391 
12477.942554  801.414172  -0.390718 
12479.978417  801.283437  -0.386267 
12482.014281  801.152745  -0.379742 
12484.050145  801.022095  -0.371365 
12486.086008  800.891488  -0.361650 
12488.121872  800.760923  -0.351118 
12490.157735  800.630401  -0.340198 
12492.193599  800.499922  -0.329244 
12494.229462  800.369485  -0.318534 
12496.265326  800.239091  -0.308192 
12498.301189  800.108739  -0.298136 
12500.337053  799.978429  -0.288127 
12502.372916  799.848162  -0.277885 
12504.408780  799.717938  -0.267214 
12506.444643  799.587755  -0.256094 
12508.480507  799.457616  -0.244795 
12510.516370  799.327518  -0.233993 
12512.552234  799.197463  -0.224548 
12514.588097  799.067450  -0.216572 
12516.623961  798.937480  -0.208924 
12518.659824  798.807551  -0.200503 
12520.695688  798.677665  -0.191501 
12522.731552  798.547822  -0.182759 
12524.767415  798.418020  -0.174637 
12526.803279  798.288261  -0.166812 
12528.839142  798.158543  -0.158756 
12530.875006  798.028868  -0.150195 
12532.910869  797.899235  -0.141137 
12534.946733  797.769645  -0.131655 
12536.982596  797.640096  -0.121747 
12539.018460  797.510589  -0.111331 
12541.054323  797.381125  -0.100384 
12543.090187  797.251702  -0.089169 
12545.126050  797.122321  -0.078140 
12547.161914  796.992983  -0.066972 
12549.197777  796.863686  -0.054642 
12551.233641  796.734432  -0.042970 
12553.269504  796.605219  -0.038418 
