  11800.000   0.0158201890    0.0466429690    0.0000000000    0.0000000000
  11802.030   0.0159563220    0.0464292390    0.0000000000    0.0000000000
  11804.061   0.0160925220    0.0462154050    0.0000000000    0.0000000000
  11806.091   0.0162286540    0.0460016750    0.0000000000    0.0000000000
  11808.122   0.0163648550    0.0457878400    0.0000000000    0.0000000000
  11810.152   0.0165009870    0.0455741110    0.0000000000    0.0000000000
  11812.183   0.0166371200    0.0453603810    0.0000000000    0.0000000000
  11814.213   0.0167733200    0.0451465470    0.0000000000    0.0000000000
  11816.244   0.0169094520    0.0449328170    0.0000000000    0.0000000000
  11818.274   0.0170456530    0.0447189820    0.0000000000    0.0000000000
  11820.305   0.0171817850    0.0445052520    0.0000000000    0.0000188770
  11822.335   0.0173179770    0.0442914290    0.0000000000    0.0001041942
  11824.365   0.0174541180    0.0440776870    0.0000000000    0.0002841278
  11826.396   0.0175902510    0.0438639580    0.0000000000    0.0005600943
  11828.426   0.0177264500    0.0436501230    0.0000000000    0.0009484108
  11830.457   0.0178625830    0.0434363940    0.0000000000    0.0014610909
  11832.487   0.0179987830    0.0432225590    0.0000000000    0.0020686331
  11834.518   0.0181349160    0.0430088290    0.0000000000    0.0027422917
  11836.548   0.0182710480    0.0427951000    0.0000000000    0.0034717353
  11838.579   0.0184072480    0.0425812650    0.0000000000    0.0042250249
  11840.609   0.0185433810    0.0423675350    0.0000000000    0.0049396616
  11842.640   0.0186795810    0.0421537000    0.0000000000    0.0055521774
  11844.670   0.0188157130    0.0419399710    0.0000000000    0.0060380219
  11846.701   0.0189518470    0.0417262410    0.0000000000    0.0064054753
  11848.731   0.0190880460    0.0415124070    0.0000000000    0.0066518666
  11850.761   0.0192241790    0.0412986770    0.0000000000    0.0067745684
  11852.792   0.0193603790    0.0410848420    0.0000000000    0.0068056038
  11854.822   0.0194965120    0.0408711120    0.0000000000    0.0067703913
  11856.853   0.0196326930    0.0406573070    0.0000000000    0.0066805277
  11858.883   0.0197688440    0.0404435480    0.0000000000    0.0065617352
  11860.914   0.0199049770    0.0402298180    0.0000000000    0.0064269988
  11862.944   0.0200411770    0.0400159830    0.0000000000    0.0062644236
  11864.975   0.0201773100    0.0398022540    0.0000000000    0.0060637567
  11867.005   0.0203135090    0.0395884190    0.0000000000    0.0058080786
  11869.036   0.0204496420    0.0393746890    0.0000000000    0.0054745292
  11871.066   0.0205857750    0.0391609600    0.0000000000    0.0050687534
  11873.096   0.0207219750    0.0389471250    0.0000000000    0.0046123767
  11875.127   0.0208581070    0.0387333950    0.0000000000    0.0041140934
  11877.157   0.0209943070    0.0385195600    0.0000000000    0.0035801364
  11879.188   0.0211304400    0.0383058310    0.0000000000    0.0030375671
  11881.218   0.0212665730    0.0380921010    0.0000000000    0.0025276105
  11883.249   0.0214027720    0.0378782660    0.0000000000    0.0020794597
  11885.279   0.0215389050    0.0376645370    0.0000000000    0.0017012311
  11887.310   0.0216751050    0.0374507020    0.0000000000    0.0013996184
  11889.340   0.0218112380    0.0372369720    0.0000000000    0.0011825930
  11891.371   0.0219474070    0.0370231850    0.0000000000    0.0010362092
  11893.401   0.0220835710    0.0368094080    0.0000000000    0.0009390888
  11895.431   0.0222197040    0.0365956780    0.0000000000    0.0008841263
  11897.462   0.0223559030    0.0363818440    0.0000000000    0.0008638596
  11899.492   0.0224920360    0.0361681140    0.0000000000    0.0008605425
  11901.523   0.0226282360    0.0359542790    0.0000000000    0.0008605377
  11903.553   0.0227643690    0.0357405490    0.0000000000    0.0008605326
  11905.584   0.0229005680    0.0355268200    0.0000000000    0.0008605291
  11907.614   0.0230367670    0.0353129850    0.0000000000    0.0008605283
  11909.645   0.0231729000    0.0350992550   -0.0012250856    0.0008605265
  11911.675   0.0233090980    0.0348854220   -0.0098527143    0.0008605222
  11913.706   0.0234452660    0.0346716970   -0.0120560360    0.0008605170
  11915.736   0.0235814250    0.0344579720   -0.0142592010    0.0008605136
  11917.766   0.0237176210    0.0342441430   -0.0164629870    0.0008605128
  11919.797   0.0238537510    0.0340304180   -0.0186656880    0.0008605147
  11921.827   0.0239899480    0.0338165880   -0.0208366790    0.0008605191
  11923.858   0.0241261460    0.0336028610   -0.0195748610    0.0008605243
  11925.888   0.0242623020    0.0333890940   -0.0174370590    0.0008605276
  11927.919   0.0243984770    0.0331753000   -0.0152989840    0.0008605301
  11929.949   0.0245346090    0.0329615720   -0.0131615720    0.0008605327
  11931.980   0.0246708410    0.0327477380   -0.0110225810    0.0008605372
  11934.010   0.0248046010    0.0325340090   -0.0128366460    0.0008605405
  11936.041   0.0249335880    0.0323201720   -0.0225483570    0.0008605431
  11938.071   0.0250625100    0.0321064410   -0.0322552870    0.0008189698
  11940.102   0.0251914330    0.0318927090   -0.0419622180    0.0006183316
  11942.132   0.0253204830    0.0316788720   -0.0516787100    0.0001630485
  11944.162   0.0254425730    0.0314651400   -0.0614225650   -0.0005655851
  11946.193   0.0250223110    0.0312513200   -0.0741026420   -0.0015619640
  11948.223   0.0245059430    0.0310376090   -0.0872969820   -0.0027674531
  11950.254   0.0239893220    0.0308238970   -0.1004978200   -0.0040525266
  11952.284   0.0234727010    0.0306100800   -0.1136986600   -0.0053224492
  11954.315   0.0229563330    0.0303963670   -0.1268930000   -0.0064824162
  11956.345   0.0221568320    0.0301825330   -0.1323290500   -0.0073906219
  11958.376   0.0209130100    0.0299687780   -0.1255553900   -0.0079295899
  11960.406   0.0196684550    0.0297550030   -0.1187777100   -0.0079750990
  11962.437   0.0184241410    0.0295411630   -0.1120013600   -0.0074360090
  11964.467   0.0171803180    0.0293274080   -0.1052276900   -0.0063786531
  11966.497   0.0159585310    0.0291135480   -0.0981934550   -0.0049612924
  11968.528   0.0156774880    0.0288998160   -0.0804745870   -0.0033304226
  11970.558   0.0155089270    0.0286859820   -0.0614782060   -0.0016283163
  11972.589   0.0153404490    0.0284722520   -0.0424911750    0.0000518271
  11974.619   0.0151719700    0.0282585220   -0.0235041450    0.0016161484
  11976.650   0.0150034070    0.0280446880   -0.0045075088    0.0029192301
  11978.680   0.0152447620    0.0278309590    0.0098889558    0.0038957677
  11980.711   0.0159987350    0.0276171250    0.0185335440    0.0045473261
  11982.741   0.0167523360    0.0274033980    0.0271738790    0.0048749655
  11984.772   0.0175059370    0.0271896700    0.0358142120    0.0049646822
  11986.802   0.0182602810    0.0269758360    0.0444630580    0.0049768904
  11988.832   0.0190156900    0.0267541910    0.0527692500    0.0049943165
  11990.863   0.0198194960    0.0256849040    0.0521994850    0.0050244205
  11992.893   0.0206261910    0.0245834260    0.0510227930    0.0050689807
  11994.924   0.0214328970    0.0234819330    0.0498460840    0.0051558409
  11996.954   0.0222403760    0.0223799250    0.0486682480    0.0053079718
  11998.985   0.0230470700    0.0212784470    0.0474915560    0.0055209256
  12001.015   0.0239617230    0.0169129180    0.0461818610    0.0057968945
  12003.046   0.0249834320    0.0092876375    0.0447404500    0.0061505009
  12005.076   0.0260061360    0.0016586927    0.0432976370    0.0065679512
  12007.107   0.0270278590   -0.0059666790    0.0418562100    0.0070150662
  12009.137   0.0280495680   -0.0135919590    0.0404148000    0.0075041955
  12011.168   0.0290951470   -0.0217233910    0.0391335200    0.0081125858
  12013.198   0.0306766330   -0.0428517510    0.0415454670    0.0088835139
