11800 0
11800.407 0
11800.814 0
11801.221 0
11801.628 0
11802.035 0
11802.442 0
11802.848 0
11803.255 0
11803.662 0
11804.069 0
11804.476 0
11804.883 0
11805.29 0
11805.697 0
11806.104 0
11806.511 0
11806.918 0
11807.325 0
11807.731 0
11808.138 0
11808.545 0
11808.952 0
11809.359 0
11809.766 0
11810.173 0
11810.58 0
11810.987 0
11811.394 0
11811.801 0
11812.208 0
11812.614 0
11813.021 0
11813.428 0
11813.835 0
11814.242 0
11814.649 0
11815.056 0
11815.463 0
11815.87 0
11816.277 0
11816.684 0
11817.091 0
11817.497 0
11817.904 0
11818.311 0
11818.718 0
11819.125 0
11819.532 1.0619808e-06
11819.939 1.0447168e-05
11820.346 1.9832354e-05
11820.753 2.9217541e-05
11821.16 3.8602728e-05
11821.567 5.0886461e-05
11821.974 7.9103158e-05
11822.38 0.00010731986
11822.787 0.00013553655
11823.194 0.00016375325
11823.601 0.00019564737
11824.008 0.00024275315
11824.415 0.00028985892
11824.822 0.0003369647
11825.229 0.00038407048
11825.636 0.0004357633
11826.043 0.00050235114
11826.45 0.00056893897
11826.857 0.0006355268
11827.263 0.00070211463
11827.67 0.00077594296
11828.077 0.00086874409
11828.484 0.00096154522
11828.891 0.0010543463
11829.298 0.0011471475
11829.705 0.0012472292
11830.112 0.0013629988
11830.519 0.0014787685
11830.926 0.0015945382
11831.333 0.0017103079
11831.74 0.0018309154
11832.146 0.0019602083
11832.553 0.0020895012
11832.96 0.002218794
11833.367 0.0023480869
11833.774 0.0024825068
11834.181 0.0026246649
11834.588 0.0027668231
11834.995 0.0029089813
11835.402 0.0030511395
11835.809 0.0031972393
11836.216 0.0033483707
11836.623 0.0034995021
11837.03 0.0036506335
11837.436 0.0038017648
11837.843 0.0039526755
11838.25 0.0041033472
11838.657 0.0042540189
11839.064 0.0044046906
11839.471 0.0045553623
11839.878 0.0046977091
11840.285 0.0048323961
11840.692 0.0049670831
11841.099 0.0051017701
11841.506 0.0052364572
11841.913 0.0053568623
11842.319 0.0054661172
11842.726 0.0055753722
11843.133 0.0056846271
11843.54 0.005793882
11843.947 0.0058881447
11844.354 0.0059725095
11844.761 0.0060568742
11845.168 0.006141239
11845.575 0.0062256037
11845.982 0.0062957022
11846.389 0.0063578834
11846.796 0.0064200646
11847.202 0.0064822458
11847.609 0.006544427
11848.016 0.0065886822
11848.423 0.0066246505
11848.83 0.0066606188
11849.237 0.0066965871
11849.644 0.0067325554
11850.051 0.0067518792
11850.458 0.0067648779
11850.865 0.0067778765
11851.272 0.0067908752
11851.679 0.0068038738
11852.085 0.0068065198
11852.492 0.0068059924
11852.899 0.006805465
11853.306 0.0068049377
11853.713 0.0068044103
11854.12 0.0067935085
11854.527 0.0067801122
11854.934 0.0067667159
11855.341 0.0067533196
11855.748 0.0067399232
11856.155 0.0067189246
