  11800.000   0.0158201890     0.0466429690   0.5979521000     0.0000000000
  11800.407   0.0158474770     0.0466001280   0.5957284300     0.0000000000
  11800.814   0.0158747640     0.0465572860   0.5935047600     0.0000000000
  11801.221   0.0159020520     0.0465144450   0.5912810800     0.0000000000
  11801.628   0.0159293390     0.0464716030   0.5890574100     0.0000000000
  11802.035   0.0159566270     0.0464287610   0.5868337400     0.0000000000
  11802.442   0.0159839140     0.0463859200   0.5846100600     0.0000000000
  11802.848   0.0160112020     0.0463430780   0.5823863900     0.0000000000
  11803.255   0.0160384890     0.0463002370   0.5801627100     0.0000000000
  11803.662   0.0160657760     0.0462573950   0.5779390400     0.0000000000
  11804.069   0.0160930640     0.0462145540   0.5757153700     0.0000000000
  11804.476   0.0161203510     0.0461717120   0.5734916900     0.0000000000
  11804.883   0.0161476390     0.0461288710   0.5712680200     0.0000000000
  11805.290   0.0161749260     0.0460860290   0.5690443500     0.0000000000
  11805.697   0.0162022140     0.0460431870   0.5668206700     0.0000000000
  11806.104   0.0162295010     0.0460003460   0.5645970000     0.0000000000
  11806.511   0.0162567890     0.0459575040   0.5623733200     0.0000000000
  11806.918   0.0162840760     0.0459146630   0.5601496500     0.0000000000
  11807.325   0.0163113640     0.0458718210   0.5579259800     0.0000000000
  11807.731   0.0163386510     0.0458289800   0.5557023000     0.0000000000
  11808.138   0.0163659390     0.0457861380   0.5534786300     0.0000000000
  11808.545   0.0163932260     0.0457432960   0.5512549600     0.0000000000
  11808.952   0.0164205140     0.0457004550   0.5490312800     0.0000000000
  11809.359   0.0164478010     0.0456576130   0.5468076100     0.0000000000
  11809.766   0.0164750890     0.0456147720   0.5445839400     0.0000000000
  11810.173   0.0165023760     0.0455719300   0.5423602600     0.0000000000
  11810.580   0.0165296640     0.0455290890   0.5401365900     0.0000000000
  11810.987   0.0165569510     0.0454862470   0.5379129100     0.0000000000
  11811.394   0.0165842380     0.0454434050   0.5356892400     0.0000000000
  11811.801   0.0166115260     0.0454005640   0.5334655700     0.0000000000
  11812.208   0.0166388130     0.0453577220   0.5312418900     0.0000000000
  11812.614   0.0166661010     0.0453148810   0.5290182200     0.0000000000
  11813.021   0.0166933880     0.0452720390   0.5267945500     0.0000000000
  11813.428   0.0167206760     0.0452291980   0.5245708700     0.0000000000
  11813.835   0.0167479630     0.0451863560   0.5223472000     0.0000000000
  11814.242   0.0167752510     0.0451435150   0.5201235200     0.0000000000
  11814.649   0.0168025380     0.0451006730   0.5178998500     0.0000000000
  11815.056   0.0168298260     0.0450578310   0.5156761800     0.0000000000
  11815.463   0.0168571130     0.0450149900   0.5134525000     0.0000000000
  11815.870   0.0168844010     0.0449721480   0.5112288300     0.0000000000
  11816.277   0.0169116880     0.0449293070   0.5090051600     0.0000000000
  11816.684   0.0169389760     0.0448864650   0.5067814800     0.0000000000
  11817.091   0.0169662630     0.0448436240   0.5045578100     0.0000000000
  11817.497   0.0169935510     0.0448007820   0.5023341300     0.0000000000
  11817.904   0.0170208380     0.0447579400   0.5001104600     0.0000000000
  11818.311   0.0170481260     0.0447150990   0.4978867900     0.0000000000
  11818.718   0.0170754130     0.0446722570   0.4956631100     0.0000000000
  11819.125   0.0171027000     0.0446294160   0.4934394400     0.0000000000
  11819.532   0.0171299880     0.0445865740   0.4912157700     0.0000010620
  11819.939   0.0171572750     0.0445437330   0.4889920900     0.0000104472
  11820.346   0.0171845630     0.0445008910   0.4867684200     0.0000198324
  11820.753   0.0172118500     0.0444580500   0.4845447500     0.0000292175
  11821.160   0.0172391380     0.0444152080   0.4823210700     0.0000386027
  11821.567   0.0172664250     0.0443723660   0.4800974000     0.0000508865
  11821.974   0.0172937130     0.0443295250   0.4778737200     0.0000791032
  11822.380   0.0173210000     0.0442866830   0.4756500500     0.0001073199
  11822.787   0.0173482880     0.0442438420   0.4734263800     0.0001355366
  11823.194   0.0173755750     0.0442010000   0.4712027000     0.0001637532
  11823.601   0.0174028630     0.0441581590   0.4689790300     0.0001956474
  11824.008   0.0174301500     0.0441153170   0.4667553600     0.0002427532
  11824.415   0.0174574380     0.0440724750   0.4645316800     0.0002898589
  11824.822   0.0174847250     0.0440296340   0.4623080100     0.0003369647
  11825.229   0.0175120130     0.0439867920   0.4600843300     0.0003840705
  11825.636   0.0175393000     0.0439439510   0.4578606600     0.0004357633
  11826.043   0.0175665880     0.0439011090   0.4556369900     0.0005023511
  11826.450   0.0175938750     0.0438582680   0.4534133100     0.0005689390
  11826.857   0.0176211620     0.0438154260   0.4511896400     0.0006355268
  11827.263   0.0176484500     0.0437725850   0.4489659700     0.0007021146
  11827.670   0.0176757370     0.0437297430   0.4467422900     0.0007759430
  11828.077   0.0177030250     0.0436869010   0.4445186200     0.0008687441
  11828.484   0.0177303120     0.0436440600   0.4422949400     0.0009615452
  11828.891   0.0177576000     0.0436012180   0.4400712700     0.0010543463
  11829.298   0.0177848870     0.0435583770   0.4378476000     0.0011471475
  11829.705   0.0178121750     0.0435155350   0.4356239200     0.0012472292
  11830.112   0.0178394620     0.0434726940   0.4334002500     0.0013629988
  11830.519   0.0178667500     0.0434298520   0.4311765800     0.0014787685
  11830.926   0.0178940370     0.0433870100   0.4289529000     0.0015945382
  11831.333   0.0179213250     0.0433441690   0.4267292300     0.0017103079
  11831.740   0.0179486120     0.0433013270   0.4245055600     0.0018309154
  11832.146   0.0179759000     0.0432584860   0.4222818800     0.0019602083
  11832.553   0.0180031870     0.0432156440   0.4200582100     0.0020895012
  11832.960   0.0180304750     0.0431728030   0.4178345300     0.0022187940
  11833.367   0.0180577620     0.0431299610   0.4156108600     0.0023480869
  11833.774   0.0180850500     0.0430871190   0.4133871900     0.0024825068
  11834.181   0.0181123370     0.0430442780   0.4111635100     0.0026246649
  11834.588   0.0181396250     0.0430014360   0.4089398400     0.0027668231
  11834.995   0.0181669120     0.0429585950   0.4067161700     0.0029089813
  11835.402   0.0181941990     0.0429157530   0.4044924900     0.0030511395
  11835.809   0.0182214870     0.0428729120   0.4022688200     0.0031972393
  11836.216   0.0182487740     0.0428300700   0.4000451400     0.0033483707
  11836.623   0.0182760620     0.0427872290   0.3978214700     0.0034995021
  11837.030   0.0183033490     0.0427443870   0.3955978000     0.0036506335
  11837.436   0.0183306370     0.0427015450   0.3933741200     0.0038017648
  11837.843   0.0183579240     0.0426587040   0.3911504500     0.0039526755
  11838.250   0.0183852120     0.0426158620   0.3889267800     0.0041033472
  11838.657   0.0184124990     0.0425730210   0.3867031000     0.0042540189
  11839.064   0.0184397870     0.0425301790   0.3844794300     0.0044046906
  11839.471   0.0184670740     0.0424873380   0.3822557500     0.0045553623
  11839.878   0.0184943620     0.0424444960   0.3800320800     0.0046977091
  11840.285   0.0185216490     0.0424016540   0.3778084100     0.0048323961
  11840.692   0.0185489370     0.0423588130   0.3755847300     0.0049670831
  11841.099   0.0185762240     0.0423159710   0.3733610600     0.0051017701
  11841.506   0.0186035120     0.0422731300   0.3711373900     0.0052364572
  11841.913   0.0186307990     0.0422302880   0.3689137100     0.0053568623
  11842.319   0.0186580870     0.0421874470   0.3666900400     0.0054661172
  11842.726   0.0186853740     0.0421446050   0.3644663700     0.0055753722
  11843.133   0.0187126610     0.0421017640   0.3622426900     0.0056846271
